year,month,day,title,file,Topic,Count,topic_1,topic_2,topic_3,topic_4,date,Month,Topic_Label
2023,10,19,Gaza’s only cancer hospital could shut down amid Israel’s war and siege,2023-10-19_3016.txt,3,130,hospital,patients,medical,hospitals,2023-10-01,2023-10-01,"hospital, patients, medical, hospitals"
2023,10,22,Over 100 incubator babies at risk due to Israel’s fuel cuts to Gaza: UN,2023-10-22_2926.txt,3,130,hospital,patients,medical,hospitals,2023-10-01,2023-10-01,"hospital, patients, medical, hospitals"
2023,10,24,"‘Son of Maryam’, a birth seen as a victory against Israel’s raids on Gaza",2023-10-24_2881.txt,3,130,hospital,patients,medical,hospitals,2023-10-01,2023-10-01,"hospital, patients, medical, hospitals"
2023,10,24,Gaza hospital generators to run out of fuel in 48 hours: Health Ministry,2023-10-24_2886.txt,3,130,hospital,patients,medical,hospitals,2023-10-01,2023-10-01,"hospital, patients, medical, hospitals"
2023,10,27,Hamas rejects Israeli claim over installations under al-Shifa hospital,2023-10-27_2791.txt,3,130,hospital,patients,medical,hospitals,2023-10-01,2023-10-01,"hospital, patients, medical, hospitals"
2023,10,29,More children’s deaths in Gaza in 3 weeks than annual total since 2019: NGO,2023-10-29_2746.txt,3,130,hospital,patients,medical,hospitals,2023-10-01,2023-10-01,"hospital, patients, medical, hospitals"
2023,10,29,Palestine Red Crescent says Israel orders evacuation of al-Quds Hospital,2023-10-29_2753.txt,3,130,hospital,patients,medical,hospitals,2023-10-01,2023-10-01,"hospital, patients, medical, hospitals"
2023,10,30,"At Gaza’s Indonesia Hospital, medics fight to save lives amid Israel raids",2023-10-30_2734.txt,3,130,hospital,patients,medical,hospitals,2023-10-01,2023-10-01,"hospital, patients, medical, hospitals"
2023,11,1,‘There are thousands more’: Wounded Palestinians cross into Egypt from Gaza,2023-11-01_2658.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,1,‘I’ll walk again’: Hope for injured Palestinians crossing into Egypt,2023-11-01_2662.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,1,Israeli siege forces Gaza’s only cancer hospital to shut amid fuel shortage,2023-11-01_2665.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,2,Are Israel’s attacks on Gaza’s hospitals legal?,2023-11-02_2634.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,3,"Israeli air strike on ambulances kills 15, injures 60, Gaza officials say",2023-11-03_2605.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,4,‘We have nothing’: Families seek safety from bombs inside Gaza hospitals,2023-11-04_2593.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,5,‘Intense bombings’ by Israeli forces around Gaza hospitals amid blackout,2023-11-05_2556.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,5,Gaza’s Shifa hospital transfers maternity ward to al-Helou private hospital,2023-11-05_2564.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,6,Israeli forces target solar panels at Gaza’s al-Shifa Hospital,2023-11-06_2533.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,6,‘My father is missing’: Israel arrests Gaza patients in Jerusalem hospital,2023-11-06_2534.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,6,"Jordan, Israel announce airdrop of urgent medical aid to Gaza hospital",2023-11-06_2548.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,7,"Israel continues to attack hospitals in Gaza, killing at least 8",2023-11-07_2526.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,8,"Al-Quds Hospital in Gaza runs out of fuel, shuts down key services",2023-11-08_2482.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,8,Investigation disproves Israel claim of Hamas tunnel under Gaza hospital,2023-11-08_2485.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,8,Health institutions must demand an end to Israel’s atrocities in Gaza,2023-11-08_2491.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,8,Why is Gaza’s al-Shifa hospital at the heart of Israel’s war?,2023-11-08_2493.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,10,Gaza’s hospitals on the brink of collapse,2023-11-10_2417.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,10,Health centres in north Gaza under siege in ‘day of war against hospitals’,2023-11-10_2423.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,10,Which of Gaza’s hospitals is Israel threatening?,2023-11-10_2428.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,10,"Israel strikes Gaza’s biggest hospital complex, health officials say",2023-11-10_2446.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,11,"Two premature babies die, 37 under threat at Gaza’s al-Shifa Hospital",2023-11-11_2395.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,11,‘We are minutes away from death’: Gaza’s al-Shifa Hospital under attack,2023-11-11_2405.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,11,"Israeli forces close in on al-Shifa Hospital, trapping thousands",2023-11-11_2412.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,12,Gaza’s al-Quds Hospital ceases operations amid Israeli attacks,2023-11-12_2381.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,12,"Israeli strikes in Gaza kill at least 13, destroy al-Shifa’s cardiac ward",2023-11-12_2386.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,12,How are Gaza casualty updates affected by Israeli attacks on hospitals?,2023-11-12_2387.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,12,Indonesian staff at Gaza hospital ‘resigned to fate’ as Israelis close in,2023-11-12_2392.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,13,UNRWA says fuel shortage will shut down aid work in Gaza within 48 hours,2023-11-13_2357.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,13,‘Patients are dying’: What we know about Gaza hospitals under Israeli siege,2023-11-13_2362.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,13,"In a flash, Melissa Joudah lost 60 family members and use of her legs",2023-11-13_2363.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,13,What is a ‘human shield’ and why is Israel using the term in Gaza?,2023-11-13_2367.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,13,"Gaza’s Aqsa hospital warns patients, babies may end up in mass graves soon",2023-11-13_2368.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,13,More death and destruction in Gaza as Israeli attacks continue,2023-11-13_2374.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,13,Indonesian President Joko Widodo heads to US amid Gaza tensions,2023-11-13_2376.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,13,Gaza’s two biggest hospitals cease operations as WHO warns of rising deaths,2023-11-13_2378.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,14,Why are Gaza’s hospitals under relentless Israeli attack?,2023-11-14_2335.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,14,Gaza’s al-Shifa Hospital forced to bury dead patients in ‘mass grave’,2023-11-14_2336.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,14,"Out of medicines, care: Gaza’s cancer patients face death amid Israel war",2023-11-14_2344.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,14,Israel’s attacks on hospitals ‘should be investigated as war crimes’: HRW,2023-11-14_2346.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,14,Biden says Gaza hospital must be protected as tanks close in,2023-11-14_2352.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,15,US ‘did not give OK’ for Israeli raid of al-Shifa hospital in Gaza,2023-11-15_2306.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,15,Why is Gaza’s al-Shifa Hospital so important for the Israeli army?,2023-11-15_2311.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,15,‘Terror’ amid Israel’s raid on Gaza’s al-Shifa Hospital,2023-11-15_2317.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,15,Israel’s raid on Gaza’s al-Shifa Hospital: Here’s what you need to know,2023-11-15_2321.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,15,Thousands trapped as Israeli forces raid Gaza’s al-Shifa Hospital,2023-11-15_2327.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,15,Hamas blames US for giving Israel ‘green light’ to raid al-Shifa Hospital,2023-11-15_2328.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,16,"Israel-Gaza: Indonesian Hospital ‘out of service’, inundated with wounded",2023-11-16_2277.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,16,Critics reject Israeli claim al-Shifa Hospital used as Hamas command centre,2023-11-16_2279.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,16,Israel orders evacuation in parts of southern Gaza amid fears of escalation,2023-11-16_2280.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,16,What has Israel ‘found’ in Gaza’s al-Shifa Hospital?,2023-11-16_2297.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,16,‘Terrifying’: Death and despair continue in Gaza as Israeli attacks rage on,2023-11-16_2298.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,16,Israel raids Gaza’s al-Shifa Hospital for second day,2023-11-16_2300.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,17,Israel ‘not successful’ in minimising Gaza civilian casualties: Netanyahu,2023-11-17_2270.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,17,"Body of Hamas captive Yehudit Weiss found near Gaza hospital, Israel says",2023-11-17_2274.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,17,US’ Blinken urges Israel to stop settler violence in West Bank,2023-11-17_2275.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,18,Wounded Palestinian children evacuated from Gaza to UAE,2023-11-18_2241.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,18,"Panic as Gaza’s al-Shifa evacuates, Israel army denies ordering it to do so",2023-11-18_2252.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,19,Israeli army says it found a 55-metre tunnel under Gaza’s al-Shifa Hospital,2023-11-19_2223.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,19,When will Israeli army explain inconsistencies in al-Shifa Hospital videos?,2023-11-19_2225.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,19,Babies evacuated from al-Shifa Hospital to southern Gaza amid Israel war,2023-11-19_2230.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,19,"‘Horrifying’: Dozens reported killed in Israeli attacks on camps, schools",2023-11-19_2234.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,19,‘Giving up is not an option’: Volunteer doctors at Al-Aqsa Martyrs Hospital,2023-11-19_2235.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,20,Premature babies evacuated from Gaza to Egypt amid Israeli attacks,2023-11-20_2200.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,20,Group of 28 premature Gaza babies evacuated to Egypt amid Israeli attacks,2023-11-20_2201.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,20,Israel targets Gaza’s Indonesian Hospital: Here is what’s to know,2023-11-20_2204.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,20,"Why does Israel target Palestinian hospitals? Psyops, say analysts",2023-11-20_2212.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,20,Israeli tanks besiege Gaza’s Indonesian Hospital,2023-11-20_2213.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,23,"Israeli army arrests al-Shifa Hospital director, other doctors in Gaza",2023-11-23_2148.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,25,"Gaza’s Indonesian Hospital in ruins after Israeli raid, days-long siege",2023-11-25_2093.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
2023,11,25,"As genocide rages, doctors must choose: Care or collaborationism",2023-11-25_2094.txt,3,130,hospital,patients,medical,hospitals,2023-11-01,2023-11-01,"hospital, patients, medical, hospitals"
